Age,Gender,Education,Income,Employment Experience,Home Ownership,Loan Amount,Loan Intent,Loan Interest Rate,Loan Percent Income,Credit History Length,Credit Score,Previous Loan Defaults,Loan_Status
28,1,1,77803,1,0,5000,3,6.88,0.06,6,636,0,0
23,1,3,58561,0,2,5000,1,10.08,0.09,4,641,1,0
39,0,3,102989,17,3,12000,2,6.03,0.12,12,543,1,0
24,1,1,55080,1,3,12000,0,10.99,0.22,3,594,1,0
27,0,1,145163,5,3,11050,0,12.69,0.08,7,615,1,0
24,1,0,57267,1,0,11000,4,10.99,0.19,4,606,1,0
29,0,0,48612,6,3,14124,3,12.55,0.29,7,591,0,1
33,0,1,66846,9,3,18000,1,10.34,0.27,8,611,0,1
24,1,0,127178,3,0,5000,3,10.55,0.04,4,658,1,0
29,1,1,54913,5,3,10000,3,10.55,0.18,7,669,1,0
34,1,4,44398,14,2,2500,4,9.94,0.06,8,550,1,0
24,0,1,66984,2,3,8000,2,14.61,0.12,2,662,0,1
21,1,4,59644,0,3,12500,5,7.49,0.21,4,666,1,0
24,1,1,193091,0,0,12000,0,5.65,0.06,5,617,1,0
29,0,1,48477,7,0,3000,4,8.06,0.06,7,733,0,0
42,1,0,60566,18,0,7000,1,11.01,0.12,12,698,1,0
24,0,0,133070,0,3,13000,0,8.9,0.1,2,553,1,0
27,0,4,54988,6,3,17966,0,12.77,0.33,7,574,0,1
29,0,3,173823,6,0,16000,5,6.62,0.09,9,637,1,0
26,0,4,62253,2,3,5000,3,12.42,0.08,4,636,0,1
22,1,0,72762,0,0,5000,1,14.61,0.07,3,604,0,0
22,0,3,72742,1,0,17000,1,9.45,0.23,4,554,1,0
27,0,3,30518,6,3,10000,3,10.25,0.33,7,481,0,1
34,0,0,111166,13,0,25000,3,15.83,0.22,9,652,0,1
24,0,3,18339,0,3,4393,0,10.58,0.24,3,623,0,1
22,1,3,64732,0,3,21250,3,10.25,0.33,3,645,0,1
36,1,3,78999,18,0,4000,5,13.48,0.05,12,713,1,0
23,1,1,102979,1,3,7199,5,6.95,0.07,4,660,0,0
26,1,0,130811,5,3,25000,4,15.05,0.19,2,598,0,1
36,1,3,18192,14,2,7000,0,5.42,0.38,16,694,0,1
26,0,4,38029,1,3,10000,0,11.49,0.26,3,646,0,1
24,1,4,71459,3,3,16000,3,19.47,0.22,2,684,0,1
26,0,0,76687,3,3,21600,0,14.35,0.28,3,655,0,1
24,1,1,41200,0,3,2000,2,13.8,0.05,2,528,0,1
33,1,1,106591,12,0,2800,0,7.14,0.03,9,664,1,0
23,1,3,52675,0,2,2000,1,14.35,0.04,4,640,0,0
26,0,2,66910,5,0,7000,5,12.53,0.1,4,566,0,0
31,0,4,84888,10,0,4500,5,7.9,0.05,8,727,0,0
22,1,1,87346,0,0,8500,4,15.96,0.1,2,585,0,1
26,0,1,60917,5,0,21458,5,10.15,0.35,7,666,1,0
28,0,1,98119,6,0,6000,4,6.17,0.06,8,667,1,0
34,1,3,40171,10,3,8400,0,14.96,0.21,5,652,0,1
27,1,1,39422,8,1,15000,1,11.01,0.38,7,713,0,1
22,1,1,151457,0,0,25000,4,11.01,0.17,2,584,1,0
31,1,0,66962,8,3,10000,2,7.74,0.15,9,675,0,0
27,0,0,35866,5,3,5000,5,10.8,0.14,6,527,1,0
28,1,3,45919,8,3,9000,2,14.59,0.2,8,671,0,1
23,0,1,18776,3,3,1400,0,15.62,0.07,3,558,0,1
23,1,4,51634,1,3,15000,0,11.83,0.29,2,628,0,1
29,0,1,94762,7,3,10000,1,17.52,0.11,9,650,0,0
25,1,1,93329,5,0,15000,0,14.96,0.16,2,608,0,1
38,0,0,130230,17,3,5000,4,15.21,0.04,17,641,0,1
22,1,0,48844,0,3,19000,5,12.18,0.39,3,562,0,1
35,1,0,121797,14,0,25000,4,10.59,0.21,8,542,1,0
23,1,1,46345,1,0,10000,0,9.63,0.22,3,646,0,1
26,1,1,102654,4,3,28000,5,7.49,0.27,3,690,0,1
24,1,4,55934,0,3,14400,2,11.01,0.26,3,609,0,1
25,1,4,60721,2,2,10000,5,7.29,0.16,3,737,0,0
24,0,0,111211,3,3,6500,1,9.88,0.06,3,595,0,0
27,1,1,54129,5,0,4000,5,13.99,0.07,7,664,0,1
28,1,4,23840,0,3,9250,2,12.07,0.39,8,568,0,1
26,1,3,128197,2,0,5000,0,11.1,0.04,5,585,1,0
36,1,1,41582,11,3,10000,3,6.47,0.24,8,683,0,0
34,1,3,58667,8,0,5600,5,15.96,0.1,7,619,1,0
25,1,4,102787,0,0,4500,4,6.39,0.04,3,636,0,0
27,1,3,121043,1,0,14400,4,11.01,0.12,8,548,1,0
25,0,3,65967,6,3,20000,0,14.11,0.3,4,662,0,1
27,1,4,28115,2,3,3500,4,13.99,0.12,10,661,0,1
39,1,3,71669,17,3,2500,4,18.78,0.03,13,656,0,1
27,0,0,136245,5,0,24000,1,11.0,0.18,5,651,1,0
24,1,1,48761,0,3,3600,3,13.49,0.07,3,610,1,0
27,0,3,53858,4,3,10000,5,15.34,0.19,7,561,0,1
21,1,0,49302,1,3,1500,1,12.18,0.03,4,582,1,0
26,0,3,41680,5,3,10000,1,13.79,0.24,4,657,0,1
32,1,0,37171,8,3,13750,0,12.73,0.37,9,689,0,1
27,0,3,35587,3,3,9235,1,13.38,0.26,4,640,0,1
27,1,1,118442,5,0,10000,4,12.69,0.08,7,670,0,0
23,1,3,15633,2,3,5825,4,6.62,0.37,4,680,0,1
23,1,3,54979,0,3,14542,4,10.41,0.26,4,675,0,1
30,0,1,138866,9,3,20000,0,11.11,0.14,7,643,1,0
22,1,1,47923,0,3,5600,2,14.96,0.12,4,651,0,1
29,0,4,72822,7,3,9000,1,13.61,0.12,9,610,1,0
24,0,1,60966,3,2,20000,2,12.69,0.33,2,596,1,0
23,1,0,49506,1,3,9500,2,14.74,0.19,4,640,0,1
23,1,3,54403,0,0,9250,1,9.62,0.17,3,669,0,0
25,0,4,65852,4,0,7000,5,18.64,0.11,3,688,0,0
32,1,1,273725,8,3,25000,3,12.53,0.09,5,627,1,0
22,1,0,26315,0,3,8000,0,16.77,0.3,4,667,0,1
22,0,4,18158,0,3,4000,0,12.3,0.22,3,624,0,1
25,0,3,61230,1,3,6000,3,15.82,0.1,2,629,0,1
29,1,3,115055,6,0,35000,5,7.9,0.3,8,678,1,0
22,1,3,42201,0,3,7200,5,7.9,0.17,4,586,1,0
35,0,1,166661,11,3,14000,4,7.9,0.08,8,649,0,1
31,1,3,111486,9,0,6000,1,11.86,0.05,9,691,0,0
29,0,0,40027,7,3,5800,2,5.79,0.14,5,667,0,1
22,0,1,39278,0,3,5400,4,16.29,0.14,2,713,0,1
33,1,3,66275,8,0,10000,1,15.23,0.15,8,638,1,0
27,1,3,70776,6,3,4542,1,14.42,0.06,7,645,1,0
23,1,1,91027,0,3,7000,4,6.0,0.08,3,697,1,0
25,0,3,70112,2,3,10600,3,14.91,0.15,4,641,0,1
21,1,4,37197,0,3,14500,5,14.59,0.39,2,696,0,1
23,0,3,75928,4,3,24250,1,10.62,0.32,4,528,0,1
30,0,0,29919,7,0,1200,3,10.29,0.04,5,625,1,0
21,1,3,73125,0,3,10000,1,12.18,0.14,2,655,0,0
35,0,3,65579,13,0,6000,2,11.56,0.09,12,689,0,1
22,0,3,54802,0,3,3000,5,11.01,0.05,4,579,0,0
22,0,1,54301,0,3,10000,2,11.36,0.18,2,507,0,1
39,1,0,24588,21,0,6000,3,11.14,0.24,13,565,0,1
28,0,1,36953,4,3,14125,0,14.74,0.38,10,599,0,1
26,1,3,45611,3,3,14500,5,15.33,0.32,4,598,0,1
26,1,0,58359,6,3,3000,3,10.14,0.05,3,605,1,0
31,0,0,116161,6,0,12000,5,12.74,0.1,6,668,1,0
25,0,0,47902,2,3,18000,3,17.19,0.38,3,654,0,1
26,1,3,10679,1,3,3146,1,9.54,0.29,6,521,0,1
35,0,1,97296,14,0,7754,1,9.82,0.08,7,643,1,0
24,0,4,29448,0,2,5000,0,10.8,0.17,3,693,0,0
32,1,3,58694,10,3,5000,0,11.97,0.09,10,630,0,0
37,1,4,54047,13,3,1717,3,10.49,0.03,17,739,0,1
25,1,1,39268,0,3,1000,3,19.03,0.03,4,643,0,1
22,0,0,61263,2,0,11000,0,8.94,0.18,4,657,1,0
25,1,3,65532,2,0,16000,4,11.94,0.24,4,630,1,0
34,1,1,1138723,12,0,2000,4,9.99,0.0,7,609,1,0
26,0,0,86423,6,2,16500,3,16.45,0.19,3,637,0,1
27,0,4,52462,5,3,10000,4,13.98,0.19,9,666,0,0
26,0,0,72915,2,3,10000,0,15.74,0.14,4,589,1,0
31,1,1,103267,11,0,16000,5,11.01,0.15,10,710,0,0
26,1,0,57400,3,2,12500,5,8.49,0.22,2,618,1,0
26,1,3,109286,6,0,5175,2,11.99,0.05,2,647,0,0
21,0,1,50302,1,3,7000,5,5.79,0.14,2,681,0,0
26,0,0,71727,0,0,5000,0,6.94,0.07,4,634,0,1
42,1,1,57664,23,3,25000,3,12.18,0.43,15,610,0,1
27,0,1,84720,5,2,15000,1,16.45,0.18,5,662,0,0
23,0,3,200017,2,0,12000,4,12.88,0.06,4,576,0,0
51,1,3,82385,27,3,12000,4,16.77,0.15,28,697,0,0
23,1,4,72756,0,0,2000,1,9.93,0.03,2,573,1,0
29,1,3,31535,6,3,6361,3,14.54,0.2,6,618,0,1
31,1,0,116814,10,3,20000,2,10.95,0.17,9,629,1,0
46,0,0,47781,23,3,15000,0,10.99,0.31,12,692,0,1
23,0,1,79753,0,3,35000,3,15.23,0.44,2,675,0,1
36,1,0,63254,12,3,7000,1,13.85,0.11,14,561,0,1
28,1,1,79917,6,3,8400,0,7.51,0.11,8,639,0,1
29,0,3,43008,5,3,1800,0,5.42,0.04,7,560,1,0
30,0,3,63209,8,0,14675,4,9.63,0.23,8,644,1,0
25,0,3,67957,6,3,18500,0,13.61,0.27,3,619,0,1
33,1,2,49148,10,3,15000,1,9.88,0.31,9,683,0,1
22,0,3,58304,1,3,15038,4,11.48,0.26,3,574,0,1
22,1,4,63436,0,3,14500,2,13.16,0.23,2,612,0,1
21,1,0,78854,0,3,4800,2,10.27,0.06,3,660,0,0
25,0,4,73083,2,0,5500,2,10.74,0.08,2,620,1,0
35,1,4,70025,12,3,2054,0,6.69,0.03,9,605,0,1
29,1,0,86570,10,0,10000,3,14.27,0.12,8,648,0,1
34,1,0,88526,7,3,10000,4,11.11,0.11,10,648,1,0
27,1,4,76164,4,0,25000,1,14.84,0.33,5,599,1,0
26,1,1,39640,5,3,12250,0,11.01,0.31,2,657,0,1
26,0,1,68943,2,0,6000,5,9.57,0.09,4,584,0,0
26,1,3,53767,2,2,17500,2,16.32,0.33,3,667,1,0
31,0,1,68255,6,3,19240,3,15.46,0.28,5,650,0,1
31,1,3,141829,9,0,21000,3,13.49,0.15,5,625,1,0
27,1,1,91071,3,3,20000,3,11.83,0.22,10,562,1,0
31,1,4,27416,9,3,9500,4,14.59,0.35,8,588,0,1
28,0,3,42787,8,3,5000,2,8.9,0.12,9,594,0,1
21,1,3,62428,1,3,4000,1,6.17,0.06,4,496,1,0
27,0,1,57091,2,3,15000,4,9.24,0.26,10,684,0,1
28,1,1,34363,6,3,4730,3,13.33,0.14,5,612,0,1
22,1,3,59480,0,0,10000,4,5.79,0.17,4,636,0,1
25,1,1,72984,5,2,25000,3,10.99,0.34,3,692,0,0
24,0,0,85048,0,0,7000,0,9.99,0.08,4,621,0,0
22,1,3,33975,1,3,4250,5,10.99,0.13,2,682,1,0
26,1,1,101960,2,3,8000,2,12.61,0.08,4,634,0,1
27,0,0,101788,3,0,20000,4,12.29,0.2,8,619,0,1
22,1,0,58463,2,3,17750,0,13.49,0.3,4,631,0,1
25,1,0,67161,1,0,3600,5,11.34,0.05,4,559,1,0
23,0,1,130858,1,0,4000,0,11.01,0.03,2,567,0,1
27,0,4,36896,5,3,11500,5,10.36,0.31,6,677,0,1
27,1,0,29844,9,3,10000,3,13.23,0.34,8,558,0,1
25,1,1,37055,0,2,7000,5,11.18,0.19,3,666,0,0
29,1,1,52715,5,3,6000,5,15.96,0.11,5,677,0,1
42,1,2,705960,21,0,20686,4,10.74,0.03,16,689,0,1
29,1,0,49234,7,0,25000,4,11.86,0.51,7,650,1,0
25,1,3,147434,1,0,20000,4,13.23,0.14,4,605,0,0
22,1,1,42029,0,3,7500,3,12.53,0.18,4,630,0,1
34,1,0,43296,13,0,2800,1,14.17,0.06,7,713,0,1
22,1,3,30780,0,3,2000,5,13.83,0.06,4,635,1,0
30,1,1,31997,9,3,9250,1,11.01,0.29,5,684,0,1
23,1,4,67132,3,0,2100,1,11.49,0.03,3,691,0,0
25,0,4,202600,0,0,35000,0,10.65,0.17,4,618,1,0
23,0,4,120365,4,0,5500,4,14.74,0.05,4,688,1,0
30,0,0,94414,9,3,15000,0,14.96,0.16,9,691,0,1
26,1,1,65862,4,0,10000,1,8.88,0.15,4,652,1,0
25,1,4,90718,4,3,25000,3,10.99,0.28,2,692,0,1
38,0,1,59646,13,0,5000,1,7.29,0.08,12,649,0,0
22,0,3,41742,3,3,16000,1,13.24,0.38,3,612,0,1
23,1,0,69402,1,0,10000,3,13.89,0.14,3,561,0,1
24,1,0,145016,2,0,10000,4,10.21,0.07,4,625,1,0
24,1,0,95059,3,3,12800,2,14.11,0.13,4,650,0,1
34,0,0,60934,13,0,4000,3,6.62,0.07,10,639,1,0
24,1,1,75010,1,0,6500,2,6.03,0.09,4,617,1,0
35,1,4,87467,11,0,20000,1,16.7,0.23,9,657,0,1
23,0,0,35913,0,3,10000,1,17.93,0.28,3,677,0,1
23,0,1,42804,3,3,11900,0,7.66,0.28,3,656,0,1
27,1,1,43082,7,3,10000,5,13.48,0.23,10,695,0,0
27,0,0,46965,4,0,2502,4,12.25,0.05,5,687,0,1
22,1,4,20297,0,0,5500,5,7.14,0.27,3,687,0,1
28,0,0,168591,6,0,25000,2,15.95,0.15,10,698,1,0
29,1,4,25201,8,3,3101,5,11.3,0.12,7,614,0,1
30,1,4,83609,8,3,11200,1,12.42,0.13,6,710,0,1
40,0,1,74103,19,3,16000,3,11.88,0.22,15,668,0,1
23,0,3,71285,5,3,8000,3,11.01,0.11,3,632,1,0
23,0,1,96661,0,2,25000,5,9.99,0.26,3,650,0,0
24,1,0,64159,3,0,8000,0,10.97,0.12,4,642,0,0
32,0,3,26667,10,3,1800,5,12.99,0.07,8,649,1,0
22,1,1,67477,0,0,7400,3,14.84,0.11,2,688,0,1
27,0,3,79247,3,3,18000,2,8.87,0.23,5,609,1,0
23,1,1,51821,0,3,4550,1,15.23,0.09,4,674,1,0
25,0,0,27157,3,3,4504,4,16.38,0.17,3,634,0,1
22,0,3,87591,0,3,6700,4,13.47,0.08,3,645,1,0
22,1,3,41724,0,3,9600,4,15.69,0.23,3,511,0,1
31,1,0,37391,8,3,20200,4,14.74,0.54,5,589,0,1
24,0,3,43450,6,3,12000,5,7.29,0.28,4,574,0,1
35,0,1,71862,12,0,12000,3,15.7,0.17,9,718,0,1
26,1,3,76630,3,2,5825,2,13.43,0.08,2,660,1,0
29,0,1,23907,5,3,5000,5,9.25,0.21,5,683,0,1
32,0,0,163009,12,0,16000,0,11.01,0.1,10,686,1,0
22,1,3,74976,0,0,5000,5,8.28,0.07,4,661,1,0
29,1,1,55959,5,0,6500,1,6.9,0.12,8,653,1,0
24,0,0,46628,2,3,19774,3,8.17,0.42,4,572,0,1
23,1,0,41839,3,0,2525,0,13.12,0.06,3,545,0,1
28,1,1,124130,4,0,6000,3,5.79,0.05,8,582,1,0
35,0,0,66139,10,3,5363,5,13.99,0.08,15,571,0,1
44,1,1,47733,21,3,15000,0,10.98,0.31,12,682,0,1
62,0,3,92429,36,3,20000,1,16.77,0.22,29,690,0,1
23,0,1,79329,0,0,10574,4,7.0,0.13,4,593,1,0
28,1,1,65713,5,3,2000,3,14.42,0.03,7,576,0,1
23,1,1,101917,0,3,15850,3,8.49,0.16,4,676,1,0
24,1,3,80101,5,0,11200,5,13.99,0.14,2,639,0,0
28,1,1,64464,9,3,12000,3,14.22,0.19,10,710,0,0
43,1,4,60933,21,3,18000,4,14.35,0.3,16,705,0,1
25,1,4,83387,0,0,6000,3,9.29,0.07,3,580,1,0
22,0,3,24639,0,3,7750,3,14.83,0.31,4,550,0,1
30,1,3,42126,8,3,12000,3,14.96,0.28,6,663,0,1
26,1,1,68636,2,3,12000,0,10.88,0.17,6,586,1,0
38,1,3,105127,16,0,7930,2,8.42,0.08,17,549,0,1
23,1,1,60579,0,3,25000,4,11.74,0.41,4,545,0,1
29,0,1,49122,8,3,2800,0,11.01,0.06,5,630,1,0
24,1,1,96497,1,0,12000,2,9.88,0.12,4,569,1,0
28,1,3,120789,8,3,14400,2,13.85,0.12,9,603,1,0
23,1,3,78917,0,3,8500,3,12.21,0.11,2,552,0,0
22,0,1,36053,0,0,12000,1,11.66,0.33,3,685,0,1
43,0,0,72986,22,0,9250,3,5.79,0.13,17,713,0,0
23,0,1,89411,1,3,15000,4,11.89,0.17,3,703,0,0
28,0,0,37138,4,3,7000,1,15.28,0.19,7,600,0,1
33,0,4,36150,11,2,1978,1,8.36,0.05,9,611,1,0
26,1,1,78751,3,3,13625,3,11.01,0.17,3,608,1,0
28,0,0,84993,6,3,12758,2,11.01,0.15,5,667,0,0
23,0,0,270729,0,3,7500,0,8.63,0.03,2,646,0,0
24,0,3,56493,0,3,20000,0,11.7,0.35,3,498,0,1
30,1,3,230150,5,0,11701,4,17.22,0.05,9,577,0,1
34,0,1,64077,9,3,2315,4,7.22,0.04,12,609,0,0
25,0,3,83901,3,3,25000,4,17.49,0.3,2,597,0,1
21,0,3,83662,1,3,15000,2,15.28,0.18,4,647,0,1
27,1,0,90652,3,0,3900,2,10.51,0.04,8,589,1,0
27,1,4,169127,5,0,13351,3,13.46,0.08,4,726,0,0
21,0,1,20481,0,3,2200,3,16.49,0.11,2,644,0,1
23,0,3,72888,0,3,12500,4,10.25,0.17,3,614,1,0
30,1,0,84875,8,0,5540,3,7.26,0.07,9,618,1,0
29,0,3,138406,7,0,30000,0,19.29,0.22,6,547,0,1
30,1,4,83843,8,0,25000,2,15.64,0.3,5,622,0,1
36,0,0,286397,15,0,25000,0,15.95,0.09,17,673,0,1
37,0,2,29650,11,3,5000,5,14.65,0.17,14,724,0,0
23,1,1,118603,1,0,9400,1,6.62,0.08,3,647,1,0
23,1,3,69181,2,3,7500,1,11.97,0.11,4,684,1,0
52,0,0,44152,27,3,11200,0,12.18,0.25,29,638,0,1
24,1,0,44180,0,3,7500,4,12.59,0.17,3,633,0,1
23,1,3,65597,2,0,7000,5,6.62,0.11,3,635,1,0
23,0,3,50210,2,0,10000,5,14.96,0.2,2,651,1,0
32,1,0,104108,9,0,15000,0,16.4,0.14,5,690,0,1
25,0,3,22393,1,3,4500,4,13.99,0.2,2,649,0,1
26,1,3,106419,5,3,25000,5,15.65,0.23,3,649,0,1
30,0,0,43799,6,3,19000,1,13.72,0.43,7,645,0,1
25,1,4,99422,0,3,9356,4,7.57,0.09,3,648,0,0
31,1,1,173907,8,0,7785,3,14.99,0.04,11,602,1,0
21,0,3,33292,0,3,8500,1,8.9,0.26,2,656,0,1
30,1,3,87344,7,0,6532,1,9.81,0.07,7,663,1,0
23,1,3,47696,1,0,8000,3,14.11,0.17,3,647,0,1
21,1,4,39559,0,0,1750,4,13.61,0.04,4,569,0,1
26,1,3,86214,1,0,6500,0,10.99,0.08,4,671,0,0
36,0,2,76685,13,0,4200,3,7.14,0.05,13,654,0,0
21,1,0,22703,0,3,3200,4,8.49,0.14,3,609,0,1
33,0,1,57849,10,3,21000,4,11.01,0.36,8,680,0,1
31,0,1,94847,7,0,15000,5,12.18,0.16,8,719,0,0
37,0,0,130367,18,0,15032,2,12.62,0.12,13,629,0,1
25,0,3,35776,5,3,6000,3,13.49,0.17,3,635,0,1
25,1,4,58809,4,3,3200,2,11.01,0.05,4,688,0,1
24,1,4,60730,0,2,21000,5,10.62,0.35,4,694,0,0
23,1,1,240864,0,0,6000,1,11.86,0.02,3,692,0,0
30,0,0,58564,7,3,11000,3,12.14,0.19,6,612,0,0
35,0,4,65594,12,3,20500,4,14.61,0.31,5,628,0,1
39,1,0,61517,13,3,7000,1,11.86,0.11,11,720,0,0
24,0,1,87365,2,3,15000,1,10.99,0.17,2,665,0,0
37,0,4,90505,14,3,6000,5,14.26,0.07,17,685,0,0
27,0,4,32387,6,3,10000,1,10.25,0.31,9,643,0,1
21,1,3,44014,0,3,4500,3,17.27,0.1,4,616,0,1
25,0,3,67112,3,0,10000,1,8.94,0.15,3,618,1,0
23,0,1,36984,1,3,10300,4,8.94,0.28,2,649,0,1
52,1,4,37117,28,3,5000,5,12.73,0.13,18,656,1,0
23,0,3,47733,4,3,12000,1,10.99,0.25,4,627,0,1
30,1,4,55091,7,0,7500,1,10.56,0.14,5,656,1,0
29,0,3,39365,3,3,9250,2,15.65,0.23,7,625,0,1
28,0,1,59853,4,3,3000,0,11.01,0.05,5,663,0,1
23,0,1,90739,0,0,4950,4,10.99,0.05,3,648,0,0
33,0,0,206456,13,0,11600,0,14.13,0.06,11,592,0,1
35,1,1,53820,16,3,2000,3,13.91,0.04,10,716,0,1
34,0,4,22822,13,3,1500,0,11.48,0.07,8,681,0,1
33,0,0,79137,12,3,10000,3,11.99,0.13,9,647,1,0
23,0,4,74518,4,0,15000,3,16.82,0.2,3,673,0,1
24,0,3,46411,2,3,12000,4,11.89,0.26,3,652,0,1
29,1,4,31388,8,3,10000,2,11.34,0.32,5,648,0,1
23,1,1,30059,0,0,1375,3,11.11,0.05,4,506,0,1
29,0,0,51643,8,3,15000,4,14.25,0.29,9,511,0,1
30,1,3,67045,10,0,12000,0,11.01,0.18,7,662,1,0
22,0,3,70625,0,3,1500,1,5.42,0.02,2,539,1,0
26,0,4,32334,5,0,12000,2,11.01,0.37,3,622,1,0
22,0,0,46463,0,0,1950,3,7.37,0.04,3,506,1,0
32,0,1,46786,4,3,9000,3,15.31,0.19,7,706,0,1
32,0,1,49446,11,3,15000,3,11.71,0.3,8,662,0,1
28,0,3,138750,6,0,17630,0,8.85,0.13,4,532,0,0
33,1,1,80158,10,3,10000,5,11.35,0.12,10,613,1,0
27,1,4,76503,2,0,2500,4,7.68,0.03,7,515,1,0
26,1,4,15419,4,2,6100,2,7.51,0.4,4,631,0,1
24,1,3,75426,2,3,10000,2,13.49,0.13,3,575,1,0
24,1,3,68734,1,3,8000,3,14.96,0.12,2,597,0,1
25,1,3,39460,3,0,4500,3,11.01,0.11,2,626,1,0
22,0,1,35880,0,0,12000,4,5.42,0.33,4,658,0,1
27,0,0,24962,6,3,3250,4,11.01,0.13,5,639,0,1
24,1,0,41634,5,2,10000,5,11.01,0.24,3,650,1,0
32,0,0,21310,11,2,3200,4,14.84,0.15,7,608,0,1
34,0,4,23920,8,3,5000,5,6.99,0.21,7,676,0,1
36,1,1,89912,9,3,7160,3,8.61,0.08,12,684,1,0
24,0,1,85101,0,0,6000,5,7.88,0.07,3,652,0,0
25,1,0,29863,4,3,10000,0,9.27,0.33,3,692,0,1
23,1,3,54975,2,3,12000,1,12.69,0.22,4,636,1,0
26,0,1,87159,5,0,17000,3,10.65,0.2,4,506,1,0
21,1,4,40534,0,3,2000,2,12.61,0.05,3,657,0,1
34,0,0,89770,13,0,17000,1,14.27,0.19,10,603,1,0
29,1,1,87875,9,3,7800,0,11.01,0.09,8,671,1,0
33,1,3,27746,8,3,5000,1,12.42,0.18,6,627,0,0
22,0,0,24885,3,3,8000,3,11.01,0.32,4,657,0,1
33,1,4,72841,14,2,10000,5,13.98,0.14,7,674,0,0
23,1,0,36922,0,3,5000,4,11.86,0.14,2,681,1,0
26,1,0,65984,4,0,5000,3,15.62,0.08,4,633,0,1
29,0,1,145036,9,0,23000,5,11.49,0.16,5,697,0,0
24,1,1,31512,2,0,1500,1,9.91,0.05,3,654,1,0
26,1,0,64317,0,3,5700,0,11.12,0.09,2,658,1,0
21,0,1,44105,3,0,14000,1,6.54,0.32,4,625,0,1
32,1,4,41917,13,3,7500,2,6.96,0.18,7,690,0,1
23,0,1,29582,3,0,3500,3,12.99,0.12,2,668,0,0
25,0,4,94258,2,3,10000,1,14.53,0.11,5,608,0,1
22,1,0,83945,0,0,1000,1,7.4,0.01,2,662,1,0
28,0,0,78102,10,1,15000,4,9.63,0.19,10,655,0,1
23,0,0,75438,0,3,10000,0,8.94,0.13,2,683,0,0
29,0,1,78870,6,3,20000,2,8.9,0.25,10,641,0,1
45,1,4,96924,25,3,35000,3,11.01,0.36,13,566,0,1
23,1,1,57737,0,3,4000,1,12.53,0.07,4,680,1,0
28,0,3,61062,5,3,16193,2,13.99,0.27,5,706,0,1
27,1,4,100914,3,0,2500,5,13.99,0.02,8,656,0,0
29,0,3,53560,7,3,14000,3,7.88,0.26,6,682,0,1
23,1,1,19468,0,3,4500,5,5.99,0.23,3,632,0,1
22,1,3,53638,0,3,3600,2,13.43,0.07,2,620,0,1
25,0,0,16395,4,2,3600,3,14.59,0.22,3,646,0,1
38,1,4,42856,15,3,5000,5,15.37,0.12,14,719,0,0
23,0,0,59767,0,0,15000,3,18.92,0.25,3,612,0,1
22,0,0,80607,0,3,8000,2,14.65,0.1,4,659,0,1
28,1,4,97125,6,3,18000,4,11.49,0.19,6,630,1,0
25,1,0,44453,3,0,4800,5,17.93,0.11,3,661,0,0
26,1,3,86149,3,3,13500,3,12.69,0.16,3,637,1,0
37,0,3,84958,14,0,4899,3,12.16,0.06,15,633,1,0
22,0,3,22446,3,3,6000,3,11.01,0.27,3,667,0,1
28,1,1,40393,8,3,7948,4,13.89,0.2,8,556,0,1
30,1,4,282562,7,0,23011,2,9.93,0.08,6,569,0,0
34,0,0,145131,9,0,16801,1,6.91,0.12,6,628,1,0
29,1,1,91220,5,0,4889,1,15.56,0.05,7,589,0,1
29,1,1,22599,6,3,6400,2,10.37,0.28,6,617,0,1
24,0,3,47527,5,0,4150,0,17.58,0.09,2,563,0,1
28,1,0,41785,3,0,2500,2,12.23,0.06,9,628,0,1
26,0,4,51309,3,3,11500,5,10.17,0.22,4,717,0,0
26,1,1,73057,8,0,7000,1,9.62,0.1,3,655,1,0
37,0,1,111662,12,3,20000,0,14.46,0.18,15,633,0,1
32,0,0,289058,6,0,8400,3,7.51,0.03,6,551,1,0
35,1,3,282277,14,0,7500,2,15.05,0.03,6,592,1,0
22,1,0,68299,0,0,20000,0,10.99,0.29,4,648,0,0
22,1,4,66026,1,0,12000,0,12.63,0.18,3,672,0,1
25,0,3,63100,0,3,5000,3,14.3,0.08,5,664,0,1
28,1,1,60893,3,0,20000,2,12.83,0.33,6,566,1,0
23,1,4,91139,0,0,3000,2,7.51,0.03,3,637,0,0
29,1,1,116341,6,0,12670,1,14.36,0.11,8,677,1,0
21,1,3,64804,0,2,14400,4,11.36,0.22,3,625,1,0
45,1,3,24255,24,3,4000,5,10.0,0.16,15,665,0,1
23,1,1,53853,0,2,17000,3,6.62,0.32,2,663,1,0
29,0,1,262666,7,0,25000,2,18.88,0.1,9,618,0,1
25,1,1,59371,5,3,12000,3,11.01,0.2,4,653,1,0
26,1,3,48003,5,3,8000,0,6.62,0.17,2,630,1,0
30,1,1,85323,11,0,7000,3,8.9,0.08,9,721,0,0
22,1,1,30959,2,3,3000,1,12.69,0.1,3,709,1,0
24,0,1,44293,0,3,12000,3,8.88,0.27,4,622,0,1
28,1,1,104518,6,3,20000,2,11.58,0.19,5,650,0,1
30,1,3,37032,9,3,12000,0,10.71,0.32,9,606,0,1
39,0,3,79003,11,3,16000,2,11.83,0.2,16,603,1,0
21,0,0,11893,0,3,3000,2,15.23,0.25,4,556,0,1
47,1,3,121130,24,0,2500,5,9.99,0.02,16,585,1,0
